timestamp,user,app,src_ip,dest_host,user_agent,auth_method,outcome,fail_reason,src_region,label,attack_type
2026-02-13T04:46:44Z,user092,hr_portal,10.88.45.211,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-14T10:17:01Z,user047,crm,10.130.175.204,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-06T04:41:16Z,user063,crm,10.23.23.200,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-03T10:22:14Z,user067,hr_portal,10.161.130.208,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-02-12T19:51:00Z,user027,wiki,10.212.142.234,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-05T03:44:41Z,user081,crm,10.94.5.57,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-01T11:07:52Z,user054,wiki,10.238.105.250,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-14T14:57:11Z,user040,git,10.57.157.17,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-02-03T02:47:10Z,user027,wiki,10.117.82.83,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-14T13:45:39Z,user048,vpn,10.232.48.127,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-06T15:46:21Z,user020,hr_portal,10.74.5.217,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-08T07:43:46Z,user058,hr_portal,10.202.132.183,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-03T08:48:35Z,user060,git,10.223.110.18,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-11T22:49:59Z,user037,wiki,10.181.244.249,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-02-12T14:15:18Z,user005,hr_portal,10.113.90.62,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-03T23:00:22Z,user066,vpn,10.247.78.202,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-07T20:17:20Z,user074,webmail,10.57.64.110,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-02-13T02:28:09Z,user086,hr_portal,10.50.4.94,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-01T17:36:59Z,user066,wiki,10.145.19.47,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-12T14:21:39Z,user026,git,10.246.187.32,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-13T23:21:31Z,user088,webmail,10.39.36.203,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-06T22:43:37Z,user042,webmail,10.197.43.1,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-11T19:37:37Z,user054,vpn,10.2.79.222,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-02-07T12:45:54Z,user016,git,10.253.78.129,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-03T10:58:12Z,user089,hr_portal,10.165.34.156,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-06T15:28:02Z,user049,vpn,10.232.30.249,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-02-03T03:54:59Z,user095,wiki,10.1.173.148,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-03T00:47:34Z,user084,vpn,10.100.231.41,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-02-01T01:57:33Z,user085,git,10.152.178.28,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-09T13:00:16Z,user055,crm,10.196.189.204,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-06T09:14:31Z,user048,wiki,10.227.100.135,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-03T20:51:07Z,user014,hr_portal,10.19.241.32,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,FAILURE,BAD_PASSWORD,IN-KA,0,
2026-02-07T13:21:48Z,user021,hr_portal,10.165.95.243,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-11T05:59:13Z,user017,crm,10.98.129.155,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-12T00:07:07Z,user065,vpn,10.37.115.39,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-06T16:40:17Z,user071,vpn,10.246.133.239,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-02-01T06:04:30Z,user058,crm,10.227.211.19,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-13T09:13:54Z,user020,hr_portal,10.82.220.114,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-12T21:14:06Z,user053,wiki,10.11.208.207,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-06T17:55:07Z,user096,wiki,10.202.178.251,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-04T08:33:41Z,user002,wiki,10.164.127.132,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-11T04:16:19Z,user036,wiki,10.206.2.17,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-01T04:58:10Z,user029,webmail,10.214.160.58,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-08T21:02:37Z,user093,git,10.47.216.220,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-01T07:53:59Z,user019,hr_portal,10.12.103.131,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-13T22:01:08Z,user071,vpn,10.224.12.147,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-02-03T07:11:31Z,user053,hr_portal,10.54.10.180,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-07T22:51:30Z,user057,vpn,10.155.193.219,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-02-03T00:38:42Z,user015,hr_portal,10.49.160.228,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-02-10T06:01:54Z,user032,wiki,10.78.9.148,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-02-04T08:20:03Z,user048,git,10.142.233.190,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-11T11:59:42Z,user042,crm,10.203.81.116,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-05T16:24:22Z,user051,webmail,10.148.76.182,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-04T01:15:45Z,user036,git,10.119.30.210,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-02T04:53:24Z,user094,crm,10.237.96.177,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-01T10:22:22Z,user012,hr_portal,10.10.168.246,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-02-05T12:21:34Z,user045,hr_portal,10.124.158.21,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,FAILURE,BAD_PASSWORD,IN-MH,0,
2026-02-14T00:47:53Z,user025,git,10.146.135.220,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-10T15:23:11Z,user030,git,10.118.128.238,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-02-01T13:07:55Z,user068,webmail,10.114.19.82,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-02-13T18:02:21Z,user058,vpn,10.178.42.149,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-11T15:04:40Z,user073,git,10.244.231.90,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-11T08:51:46Z,user011,wiki,10.182.55.58,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-02-11T00:02:26Z,user016,webmail,10.17.164.142,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-01T09:05:50Z,user001,crm,10.154.162.149,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-05T08:32:52Z,user001,webmail,10.209.196.20,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-02-14T11:54:57Z,user063,crm,10.71.226.233,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-07T19:38:22Z,user017,crm,10.69.74.47,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-06T01:02:17Z,user079,git,10.173.158.34,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-05T10:30:03Z,user030,hr_portal,10.215.188.221,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-10T07:04:33Z,user065,hr_portal,10.53.3.251,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-10T02:37:02Z,user004,webmail,10.37.218.92,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-13T07:05:01Z,user080,wiki,10.143.43.92,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-02-01T13:32:51Z,user097,vpn,10.108.244.189,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-02-06T22:58:31Z,user089,vpn,10.255.162.218,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,FAILURE,BAD_PASSWORD,IN-DL,0,
2026-02-05T10:30:58Z,user078,vpn,10.92.155.45,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-02-13T21:09:46Z,user046,crm,10.175.219.211,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-11T11:05:35Z,user047,crm,10.148.112.17,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,FAILURE,BAD_PASSWORD,IN-KA,0,
2026-02-02T06:31:25Z,user062,vpn,10.17.128.232,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-01T01:41:34Z,user046,hr_portal,10.228.221.150,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-08T00:55:59Z,user001,hr_portal,10.63.34.237,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-13T03:56:21Z,user095,webmail,10.194.178.118,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-02-14T13:16:48Z,user095,crm,10.166.207.233,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-04T23:11:09Z,user090,webmail,10.62.85.33,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-02-08T23:14:39Z,user082,git,10.29.131.196,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-01T16:27:36Z,user050,vpn,10.201.115.197,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-06T17:13:49Z,user064,crm,10.151.39.172,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-01T04:12:18Z,user023,vpn,10.162.227.206,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-01T05:17:24Z,user010,vpn,10.173.214.12,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-02-02T00:52:30Z,user043,vpn,10.109.204.26,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-06T17:13:15Z,user088,crm,10.144.140.236,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-02-13T18:14:52Z,user054,webmail,10.207.105.173,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-05T04:51:42Z,user031,git,10.42.220.95,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-13T17:14:42Z,user098,git,10.106.242.111,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-14T21:08:29Z,user020,vpn,10.64.167.223,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-01T08:06:23Z,user090,git,10.81.169.24,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-02T18:29:32Z,user061,wiki,10.129.47.121,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-02-09T08:44:56Z,user037,vpn,10.209.230.130,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-04T02:26:00Z,user080,git,10.67.99.156,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-05T19:34:57Z,user078,wiki,10.55.242.22,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,FAILURE,BAD_PASSWORD,IN-KA,0,
2026-02-08T08:48:39Z,user053,hr_portal,10.8.135.229,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-02-03T00:23:21Z,user042,wiki,10.154.173.148,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-02-08T19:52:41Z,user057,vpn,10.180.214.148,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-14T01:51:04Z,user023,wiki,10.91.253.111,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-03T09:38:58Z,user061,git,10.231.204.56,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-06T08:27:34Z,user094,hr_portal,10.231.172.115,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-11T08:50:59Z,user066,webmail,10.160.86.94,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-10T11:42:17Z,user074,webmail,10.151.241.163,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-12T16:42:40Z,user010,hr_portal,10.227.203.129,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-14T17:28:30Z,user014,wiki,10.190.86.94,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-09T18:34:39Z,user097,crm,10.135.176.71,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-07T19:56:58Z,user076,vpn,10.144.186.158,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-06T12:52:05Z,user025,git,10.195.122.99,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-04T03:32:33Z,user065,wiki,10.76.96.128,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-02-03T07:16:59Z,user002,crm,10.225.210.14,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-08T14:47:48Z,user037,vpn,10.166.225.185,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-02T00:08:46Z,user060,webmail,10.181.101.198,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-02-03T08:05:58Z,user089,git,10.108.93.27,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-13T05:48:51Z,user044,vpn,10.43.96.27,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-04T21:43:17Z,user081,wiki,10.177.164.182,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-12T14:06:56Z,user098,crm,10.67.98.251,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-04T15:31:13Z,user039,vpn,10.138.110.84,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-02-12T15:25:50Z,user060,wiki,10.194.159.129,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-01T10:10:09Z,user068,vpn,10.171.73.122,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-02-12T22:40:09Z,user095,vpn,10.250.57.119,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-01T09:38:38Z,user012,crm,10.116.136.38,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-11T12:16:27Z,user024,hr_portal,10.6.170.151,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-03T06:05:59Z,user042,webmail,10.27.175.200,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-02-10T05:59:25Z,user014,crm,10.40.146.251,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-02-09T23:36:49Z,user073,wiki,10.56.132.14,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-02-06T07:08:02Z,user078,hr_portal,10.147.47.231,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-12T06:59:37Z,user032,vpn,10.36.212.111,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-02-09T19:13:31Z,user095,crm,10.50.254.88,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-03T03:49:22Z,user024,vpn,10.117.48.136,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-02-13T23:59:21Z,user090,hr_portal,10.63.49.187,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-01T01:15:55Z,user023,git,10.92.54.120,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-02-01T05:02:11Z,user054,crm,10.223.29.7,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-04T23:08:36Z,user021,wiki,10.140.174.101,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-02-09T08:47:52Z,user019,hr_portal,10.246.45.201,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-02-12T03:33:16Z,user074,git,10.105.194.147,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-02-03T12:56:38Z,user030,webmail,10.137.252.56,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-02-12T11:18:27Z,user017,webmail,10.91.248.154,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-02-10T15:27:45Z,user024,git,10.191.219.192,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-MH,0,
