timestamp,src_ip,host,method,path,status,bytes_in,bytes_out,user_agent,label,attack_type
2026-01-13T11:09:32Z,172.23.174.82,intranet.workspace.local,GET,/test,404,142,503,curl/8.4.0,1,WEB_DIR_SCAN
2026-01-29T06:05:52Z,10.183.120.36,git.workspace.local,GET,/settings,200,1470,13525,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-03T04:51:28Z,10.146.242.106,wk4jsrdcc6nvj7.org,GET,/,200,2939,22034,curl/8.4.0,0,
2026-01-21T20:13:09Z,10.59.95.51,u1xjcmjxufw20za.net,GET,/api/v1/data,200,1370,1664,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-29T07:43:08Z,192.168.31.254,crm.workspace.local,GET,/settings,200,920,16847,curl/8.4.0,0,
2026-01-06T04:02:14Z,10.213.180.171,git.workspace.local,GET,/logout,200,1010,14492,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-30T09:23:01Z,10.165.71.98,api.workspace.local,GET,/api/v1/data,302,1130,7823,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-06T08:00:12Z,192.168.240.56,crm.workspace.local,GET,/api/v1/data,200,299,4502,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-31T13:47:41Z,172.27.108.216,crm.workspace.local,GET,/docs,200,381,4652,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-13T00:03:20Z,10.132.158.162,git.workspace.local,POST,/,200,1170,38725,curl/8.4.0,0,
2026-01-01T23:19:55Z,10.165.71.98,crm.workspace.local,GET,/api/v1/data,200,238,8382,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-30T14:26:33Z,172.29.98.242,wiki.workspace.local,GET,/docs,200,187,20794,curl/8.4.0,0,
2026-01-29T19:29:55Z,10.146.11.180,intranet.workspace.local,GET,/assets/app.js,200,359,4583,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-11T13:58:37Z,10.60.233.141,intranet.workspace.local,GET,/profile,401,1269,17186,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-28T14:40:55Z,172.26.105.77,api.workspace.local,GET,/cgi-bin/test.cgi,200,336,4806,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-09T20:34:22Z,10.52.224.168,e3gx82jb4b.com,GET,/assets/app.js,403,304,19179,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-26T12:02:43Z,172.29.76.182,intranet.workspace.local,GET,/search?q=report,200,1263,22165,python-requests/2.31.0,0,
2026-01-17T13:01:54Z,192.168.200.9,p4hujdd6p5yk8e6nu.in,GET,/wp-login.php,200,1280,30022,curl/8.4.0,0,
2026-01-12T16:39:27Z,172.17.160.105,intranet.workspace.local,GET,/assets/app.js,404,1340,47329,python-requests/2.31.0,0,
2026-01-20T16:19:26Z,192.168.117.95,1zf7aup040pgwhf1.org,GET,/assets/app.js,200,167,20830,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-28T01:31:06Z,172.17.9.43,intranet.workspace.local,GET,/api/v1/data,200,2358,18098,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-22T14:27:27Z,192.168.90.169,wiki.workspace.local,POST,/search?q=report,200,175,21168,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-20T01:21:05Z,172.31.161.164,api.workspace.local,POST,/logout,200,3706,26908,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-09T21:11:50Z,172.20.35.59,wiki.workspace.local,GET,/assets/app.js,200,50,27706,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-05T20:12:52Z,192.168.243.102,git.workspace.local,POST,/,200,1834,13357,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-11T15:36:15Z,192.168.157.244,intranet.workspace.local,GET,/settings,200,790,22119,python-requests/2.31.0,0,
2026-01-09T13:42:50Z,10.59.95.51,crm.workspace.local,GET,/search?q=report,302,1094,242,curl/8.4.0,0,
2026-01-29T06:57:07Z,172.27.108.216,intranet.workspace.local,POST,/admin,200,2002,45851,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-01T22:14:37Z,10.11.129.85,wiki.workspace.local,GET,/login,302,1263,29931,python-requests/2.31.0,0,
2026-01-11T00:02:57Z,192.168.141.152,git.workspace.local,GET,/assets/app.js,401,366,16247,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-18T06:41:09Z,172.31.74.238,wiki.workspace.local,GET,/,401,81,20117,curl/8.4.0,0,
2026-01-09T01:13:05Z,172.24.59.149,api.workspace.local,GET,/,200,1792,4061,python-requests/2.31.0,0,
2026-01-01T14:22:47Z,172.17.9.43,wiki.workspace.local,GET,/search?q=report,200,893,18135,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-03T20:48:31Z,172.17.48.248,api.workspace.local,GET,/login,401,1190,2820,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-28T01:41:22Z,172.20.62.64,crm.workspace.local,GET,/,200,1450,9937,python-requests/2.31.0,0,
2026-01-12T09:14:55Z,172.29.36.18,intranet.workspace.local,GET,/assets/app.js,200,2103,38804,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-13T11:06:27Z,172.23.174.82,intranet.workspace.local,GET,/login,404,403,567,curl/8.4.0,1,WEB_DIR_SCAN
2026-01-19T16:12:08Z,172.16.108.111,git.workspace.local,GET,/logout,200,949,25725,python-requests/2.31.0,0,
2026-01-21T13:14:00Z,192.168.141.152,api.workspace.local,GET,/.env,404,72,43188,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-29T18:08:58Z,10.58.223.183,git.workspace.local,POST,/profile,200,1914,16582,curl/8.4.0,0,
2026-01-15T03:33:29Z,172.25.235.54,api.workspace.local,GET,/search?q=report,200,1471,35028,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-06T10:24:46Z,192.168.212.196,git.workspace.local,GET,/.env,200,178,46260,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-22T11:36:37Z,10.59.95.51,api.workspace.local,GET,/search?q=report,200,486,23065,python-requests/2.31.0,0,
2026-01-05T13:05:16Z,172.29.207.89,api.workspace.local,GET,/.env,200,896,19633,curl/8.4.0,0,
2026-01-11T09:23:04Z,10.183.120.36,intranet.workspace.local,POST,/assets/app.js,404,1225,41714,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-29T22:15:50Z,192.168.234.29,crm.workspace.local,POST,/search?q=report,200,62,18370,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-24T04:11:27Z,172.26.105.126,intranet.workspace.local,GET,/api/v1/data,200,517,940,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-17T15:48:19Z,172.20.117.62,git.workspace.local,POST,/search?q=report,200,975,16707,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-01T04:54:15Z,10.243.246.22,intranet.workspace.local,GET,/,200,1559,30665,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-29T12:06:12Z,10.233.229.254,wiki.workspace.local,GET,/search?q=report,200,1084,6946,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-29T10:50:20Z,192.168.212.196,wiki.workspace.local,GET,/search?q=report,200,1796,5834,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-13T11:02:35Z,172.23.174.82,intranet.workspace.local,GET,/api/test,403,431,1166,python-requests/2.31.0,1,WEB_DIR_SCAN
2026-01-23T10:48:38Z,192.168.23.36,api.workspace.local,GET,/docs,200,1159,416,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-16T03:38:54Z,172.19.5.78,intranet.workspace.local,POST,/api/v1/data,200,665,4746,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-31T12:36:49Z,192.168.201.232,intranet.workspace.local,GET,/assets/app.js,200,81,33526,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-13T11:12:01Z,172.23.174.82,intranet.workspace.local,GET,/phpmyadmin/test,403,489,214,curl/8.4.0,1,WEB_DIR_SCAN
2026-01-08T08:57:50Z,10.242.117.238,api.workspace.local,POST,/assets/app.js,302,1740,8164,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-13T11:09:29Z,172.23.174.82,intranet.workspace.local,GET,/old,404,357,375,curl/8.4.0,1,WEB_DIR_SCAN
2026-01-13T22:21:48Z,172.30.246.64,git.workspace.local,POST,/admin,200,242,4774,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-16T02:03:25Z,10.141.221.182,wiki.workspace.local,GET,/search?q=report,200,1732,13272,curl/8.4.0,0,
2026-01-04T09:29:47Z,192.168.117.95,crm.workspace.local,POST,/api/v1/data,200,2580,18820,python-requests/2.31.0,0,
2026-01-01T18:49:27Z,10.30.248.5,wiki.workspace.local,GET,/docs,200,1127,30438,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-11T06:37:39Z,10.214.233.73,api.workspace.local,GET,/login,302,189,55138,curl/8.4.0,0,
2026-01-27T13:51:07Z,192.168.130.79,api.workspace.local,GET,/docs,200,2150,3992,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-31T20:14:54Z,192.168.200.9,wiki.workspace.local,POST,/settings,200,232,19965,curl/8.4.0,0,
2026-01-09T11:08:10Z,10.146.242.106,api.workspace.local,GET,/assets/app.js,200,1007,5208,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-16T22:07:43Z,10.92.58.192,intranet.workspace.local,GET,/docs,200,2420,40999,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-18T19:55:56Z,192.168.235.151,git.workspace.local,GET,/settings,404,1816,9567,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-12T04:47:57Z,10.146.11.180,git.workspace.local,GET,/settings,200,165,3275,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-09T22:03:03Z,172.26.105.126,api.workspace.local,GET,/settings,200,2482,20603,python-requests/2.31.0,0,
2026-01-15T13:39:30Z,172.30.246.64,crm.workspace.local,GET,/logout,200,3732,200,curl/8.4.0,0,
2026-01-19T06:06:58Z,10.141.221.182,intranet.workspace.local,GET,/login,200,573,12583,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-22T20:44:04Z,172.22.51.22,git.workspace.local,GET,/logout,200,598,12859,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-04T09:36:08Z,192.168.119.241,git.workspace.local,GET,/login,200,50,4341,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-27T22:02:09Z,172.22.130.105,intranet.workspace.local,GET,/docs,200,798,18967,curl/8.4.0,0,
2026-01-01T11:02:16Z,192.168.182.124,api.workspace.local,GET,/settings,200,690,2890,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-09T14:47:06Z,10.206.5.132,intranet.workspace.local,GET,/assets/app.js,200,856,10294,curl/8.4.0,0,
2026-01-18T10:29:33Z,10.233.130.233,wiki.workspace.local,POST,/docs,200,372,45089,curl/8.4.0,0,
2026-01-08T07:03:26Z,172.20.62.64,api.workspace.local,GET,/,200,401,12256,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-09T04:21:42Z,192.168.161.74,git.workspace.local,GET,/search?q=report,200,1676,29650,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-15T06:22:29Z,10.115.237.27,crm.workspace.local,POST,/profile,200,477,9930,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-29T09:51:32Z,10.59.95.51,git.workspace.local,POST,/docs,200,890,36157,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-10T11:23:00Z,172.20.31.23,git.workspace.local,POST,/,200,462,28337,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-03T21:27:36Z,172.22.193.140,api.workspace.local,GET,/settings,200,481,40362,python-requests/2.31.0,0,
2026-01-13T11:00:40Z,172.23.174.82,intranet.workspace.local,GET,/test,403,335,684,curl/8.4.0,1,WEB_DIR_SCAN
2026-01-06T04:16:15Z,172.23.156.235,wiki.workspace.local,GET,/logout,200,767,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-20T07:19:17Z,192.168.125.131,api.workspace.local,POST,/,200,423,23752,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-02T01:40:06Z,172.28.14.166,intranet.workspace.local,GET,/api/v1/data,200,50,34522,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-18T16:43:14Z,10.56.124.95,crm.workspace.local,GET,/docs,200,1229,11864,python-requests/2.31.0,0,
2026-01-19T04:56:36Z,172.29.211.138,crm.workspace.local,GET,/api/v1/data,200,676,7998,curl/8.4.0,0,
2026-01-24T19:45:07Z,10.14.226.238,git.workspace.local,GET,/settings,302,91,21826,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-02T03:00:20Z,192.168.45.63,wiki.workspace.local,GET,/,200,220,2717,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-14T11:29:20Z,10.251.170.107,api.workspace.local,GET,/logout,200,50,10675,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-26T23:59:17Z,192.168.141.152,api.workspace.local,GET,/,200,50,5843,python-requests/2.31.0,0,
2026-01-28T23:36:31Z,10.68.141.180,api.workspace.local,GET,/cgi-bin/test.cgi,302,302,12063,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-01T16:58:42Z,10.52.181.244,git.workspace.local,GET,/settings,200,50,31314,curl/8.4.0,0,
2026-01-12T20:59:42Z,192.168.130.79,git.workspace.local,GET,/assets/app.js,404,1322,1060,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-05T09:36:20Z,192.168.23.231,git.workspace.local,POST,/login,302,1727,32300,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-05T23:56:08Z,172.29.36.18,wiki.workspace.local,GET,/,200,196,41276,curl/8.4.0,0,
2026-01-11T05:33:30Z,192.168.162.214,40yx985dn3wq9.in,GET,/api/v1/data,200,4110,7389,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-20T10:18:34Z,172.23.156.235,intranet.workspace.local,GET,/login,200,364,4963,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-13T10:43:35Z,10.149.98.237,git.workspace.local,POST,/settings,200,1151,10362,python-requests/2.31.0,0,
2026-01-18T10:17:02Z,10.214.233.73,wiki.workspace.local,POST,/search?q=report,200,1084,7835,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-09T16:12:24Z,192.168.146.22,intranet.workspace.local,POST,/login,200,662,18571,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-27T07:02:25Z,10.243.246.22,git.workspace.local,GET,/assets/app.js,200,1354,15276,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-08T18:52:41Z,192.168.225.171,crm.workspace.local,GET,/assets/app.js,200,1100,21558,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-15T03:54:05Z,192.168.103.29,api.workspace.local,GET,/,200,2463,7334,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-13T22:05:34Z,172.20.31.23,crm.workspace.local,GET,/docs,200,456,21750,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-02T06:37:54Z,10.104.137.183,wiki.workspace.local,GET,/api/v1/data,200,164,19694,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-25T18:20:52Z,10.214.233.73,intranet.workspace.local,POST,/docs,200,385,7296,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-10T01:55:40Z,192.168.42.140,git.workspace.local,POST,/profile,200,1476,13152,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-21T16:30:29Z,10.58.223.183,wiki.workspace.local,GET,/login,200,1460,10962,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-24T01:06:55Z,172.18.36.139,git.workspace.local,POST,/assets/app.js,200,1127,14706,python-requests/2.31.0,0,
2026-01-21T16:42:09Z,172.18.202.132,api.workspace.local,GET,/login,302,2931,42510,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-03T17:06:58Z,172.16.135.251,wiki.workspace.local,GET,/logout,200,2020,23508,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-04T11:06:23Z,192.168.42.140,crm.workspace.local,GET,/,200,422,4858,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-16T12:58:59Z,172.23.174.82,intranet.workspace.local,GET,/assets/app.js,200,397,41141,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-21T14:08:27Z,10.183.120.36,api.workspace.local,GET,/logout,200,1013,6883,python-requests/2.31.0,0,
2026-01-11T19:06:22Z,10.160.188.165,crm.workspace.local,GET,/docs,200,1914,9097,curl/8.4.0,0,
2026-01-15T05:25:13Z,10.2.196.102,crm.workspace.local,GET,/api/v1/data,302,748,32926,curl/8.4.0,0,
2026-01-17T02:05:51Z,192.168.218.191,intranet.workspace.local,POST,/logout,200,763,12793,curl/8.4.0,0,
2026-01-07T13:12:49Z,10.253.252.23,git.workspace.local,GET,/assets/app.js,200,3818,11157,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-25T11:53:53Z,172.20.117.62,wiki.workspace.local,GET,/assets/app.js,200,543,20650,python-requests/2.31.0,0,
2026-01-09T06:53:59Z,10.233.229.254,intranet.workspace.local,GET,/settings,302,407,25177,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-12T19:46:18Z,172.20.31.23,crm.workspace.local,GET,/,200,924,27740,python-requests/2.31.0,0,
2026-01-16T05:17:47Z,192.168.141.152,wiki.workspace.local,GET,/api/v1/data,200,575,10192,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-29T00:24:52Z,172.18.236.117,api.workspace.local,GET,/settings,200,148,1275,curl/8.4.0,0,
2026-01-24T00:23:45Z,172.28.14.166,api.workspace.local,GET,/assets/app.js,200,1953,9198,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-14T00:47:29Z,10.92.58.192,crm.workspace.local,GET,/profile,200,1656,8542,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-21T01:37:53Z,172.30.40.236,intranet.workspace.local,GET,/docs,401,3180,3888,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-13T11:02:30Z,172.23.174.82,intranet.workspace.local,GET,/admin,403,409,484,python-requests/2.31.0,1,WEB_DIR_SCAN
2026-01-24T08:43:03Z,172.21.130.50,wiki.workspace.local,GET,/wp-login.php,200,1111,3367,curl/8.4.0,0,
2026-01-25T22:42:25Z,10.14.53.193,git.workspace.local,GET,/docs,302,2605,25483,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-28T23:22:15Z,192.168.140.155,git.workspace.local,GET,/api/v1/data,200,2317,770,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-11T17:21:23Z,10.146.242.106,git.workspace.local,GET,/wp-login.php,302,1669,8924,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-15T20:05:53Z,172.28.188.202,crm.workspace.local,GET,/docs,200,1703,44761,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-21T11:23:40Z,192.168.234.173,crm.workspace.local,GET,/logout,200,1986,30856,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-06T07:19:41Z,10.206.3.239,git.workspace.local,GET,/search?q=report,200,1935,9037,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-11T09:26:43Z,172.23.156.235,wiki.workspace.local,GET,/settings,200,2978,14232,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-21T03:13:05Z,192.168.57.80,crm.workspace.local,POST,/assets/app.js,200,1824,12875,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-22T16:07:59Z,192.168.187.175,crm.workspace.local,POST,/search?q=report,404,588,6612,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-11T02:47:00Z,172.18.220.194,crm.workspace.local,GET,/assets/app.js,302,2877,6586,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-18T17:30:05Z,192.168.123.14,wiki.workspace.local,GET,/login,200,679,37108,python-requests/2.31.0,0,
2026-01-07T14:21:09Z,10.146.242.106,intranet.workspace.local,GET,/docs,401,1832,8083,python-requests/2.31.0,0,
2026-01-05T16:17:44Z,192.168.46.51,api.workspace.local,GET,/api/v1/data,200,3140,2856,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-27T11:27:11Z,192.168.99.150,intranet.workspace.local,GET,/logout,200,5317,44765,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-29T16:19:58Z,172.20.35.59,api.workspace.local,GET,/logout,200,50,24202,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-04T21:26:26Z,10.52.224.168,crm.workspace.local,GET,/assets/app.js,200,2187,10072,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-11T15:45:43Z,10.15.69.139,git.workspace.local,GET,/docs,200,525,15049,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-18T14:41:32Z,10.185.164.180,j3xm8kmyeqm.io,POST,/,200,1508,59218,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-10T23:39:05Z,10.15.69.139,crm.workspace.local,GET,/logout,200,829,27833,curl/8.4.0,0,
2026-01-07T03:15:24Z,10.59.95.51,wiki.workspace.local,POST,/assets/app.js,401,889,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-16T17:56:27Z,192.168.131.197,intranet.workspace.local,GET,/profile,200,688,11575,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-14T16:10:44Z,192.168.130.79,intranet.workspace.local,GET,/profile,200,2353,4972,python-requests/2.31.0,0,
2026-01-28T17:06:47Z,192.168.227.201,wiki.workspace.local,POST,/login,200,1247,2784,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-01T06:23:29Z,192.168.161.74,api.workspace.local,GET,/api/v1/data,200,709,17813,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-08T03:54:39Z,192.168.184.133,git.workspace.local,POST,/api/v1/data,200,2849,14276,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,0,
2026-01-15T00:11:29Z,172.17.9.43,crm.workspace.local,POST,/docs,200,3577,21194,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-15T01:33:10Z,172.23.156.231,intranet.workspace.local,GET,/profile,200,1630,14886,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-10T15:51:12Z,192.168.239.80,wiki.workspace.local,GET,/profile,200,2149,13752,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-23T17:58:44Z,192.168.145.86,crm.workspace.local,GET,/api/v1/data,200,916,35372,curl/8.4.0,0,
2026-01-20T21:01:28Z,172.18.73.178,git.workspace.local,GET,/assets/app.js,200,1735,4947,curl/8.4.0,0,
2026-01-18T11:42:49Z,192.168.157.244,wiki.workspace.local,POST,/search?q=report,200,1818,35386,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-16T00:31:06Z,10.136.122.158,git.workspace.local,GET,/,302,2449,5882,curl/8.4.0,0,
2026-01-23T20:44:37Z,172.16.135.251,crm.workspace.local,GET,/search?q=report,200,2687,3872,curl/8.4.0,0,
2026-01-13T11:03:19Z,172.23.174.82,intranet.workspace.local,GET,/api,404,305,604,python-requests/2.31.0,1,WEB_DIR_SCAN
2026-01-08T09:43:53Z,192.168.117.95,api.workspace.local,POST,/settings,200,1431,22298,curl/8.4.0,0,
2026-01-21T14:44:38Z,192.168.161.74,git.workspace.local,POST,/settings,200,769,9463,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-18T16:13:44Z,172.29.76.182,intranet.workspace.local,POST,/profile,200,912,14343,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-20T16:13:39Z,172.23.174.82,wiki.workspace.local,GET,/api/v1/data,200,3433,9026,curl/8.4.0,0,
2026-01-10T18:29:37Z,172.20.205.167,wiki.workspace.local,GET,/wp-login.php,200,151,36812,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-01T22:03:05Z,172.30.246.64,git.workspace.local,GET,/profile,200,495,9632,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-12T05:05:47Z,192.168.176.29,crm.workspace.local,GET,/docs,302,675,37489,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-30T19:27:37Z,192.168.240.56,crm.workspace.local,GET,/api/v1/data,302,82,28872,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,0,
2026-01-17T22:17:58Z,10.63.29.191,crm.workspace.local,GET,/logout,200,783,13229,curl/8.4.0,0,
2026-01-02T12:20:31Z,10.113.184.32,crm.workspace.local,GET,/api/v1/data,200,302,22573,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,0,
2026-01-11T11:32:04Z,10.5.68.8,y9v9hdan1xd.net,GET,/login,200,1062,18873,python-requests/2.31.0,0,
2026-01-29T04:56:15Z,192.168.40.213,wlkjfva1bmk60zgx.io,GET,/cgi-bin/test.cgi,200,1313,1126,python-requests/2.31.0,0,
