timestamp,src_ip,dst_ip,proto,src_port,dst_port,duration_ms,packets,bytes,tcp_flags,label,attack_type
2026-01-15T04:00:31.200000Z,10.90.55.67,10.0.1.15,TCP,19750,800,23,1,140,S,1,PORT_SCAN
2026-01-03T15:54:41Z,172.18.83.57,10.0.2.8,UDP,39470,22,515,13,3181,,0,
2026-01-06T22:39:32Z,10.21.255.91,14.46.119.38,TCP,22560,80,2424,3,4346,S,0,
2026-01-21T09:19:00Z,10.5.195.145,11.114.42.157,TCP,33502,443,202,10,736,PA,1,BEACONING
2026-01-05T17:11:11Z,192.168.127.202,10.21.255.91,TCP,43882,3389,1166,5,6356,PA,0,
2026-01-17T12:02:01Z,192.168.188.247,172.21.216.218,TCP,1902,110,505,4,3994,FA,0,
2026-01-28T11:11:32Z,10.44.164.202,179.117.116.105,TCP,2986,443,1636,16,10801,PA,0,
2026-01-12T10:41:57Z,192.168.169.155,10.0.0.10,UDP,46214,143,2057,13,11477,,0,
2026-01-15T06:06:35Z,192.168.32.148,192.168.89.24,TCP,12413,22,1066,6,11089,PA,0,
2026-01-01T00:53:59Z,192.168.128.80,10.228.38.70,TCP,48283,443,137,10,22665,A,0,
2026-01-11T14:52:44Z,192.168.194.34,172.30.166.42,TCP,24645,80,634,13,15705,PA,0,
2026-01-21T07:19:12Z,192.168.195.120,10.0.2.8,TCP,24933,22,1740,1,2626,PA,0,
2026-01-24T08:48:29Z,192.168.150.172,192.168.157.22,TCP,30118,25,1983,15,27209,PA,0,
2026-01-09T12:33:48Z,10.87.123.180,10.177.160.87,TCP,44913,110,1920,24,13326,PA,0,
2026-01-06T07:08:43Z,10.19.31.34,10.0.2.8,UDP,18356,80,2182,33,633,,0,
2026-01-01T17:15:59Z,172.23.236.221,10.158.107.226,TCP,11589,3389,2132,8,8098,PA,0,
2026-01-16T12:27:27Z,192.168.32.148,10.0.1.15,TCP,19764,445,1283,11,18866,FA,0,
2026-01-10T09:10:53Z,172.27.10.86,10.0.0.10,TCP,14789,110,1503,12,13378,PA,0,
2026-01-22T06:18:55Z,10.100.121.179,192.168.195.120,TCP,52055,3389,1270,24,15568,FA,0,
2026-01-11T23:04:16Z,94.138.144.46,10.0.0.20,TCP,43803,22,51,5,666,S,1,SSH_BRUTE_FORCE
2026-01-07T01:40:18Z,10.155.155.107,138.163.83.232,UDP,48056,445,2221,19,15936,,0,
2026-01-16T05:17:49Z,192.168.166.107,10.0.0.20,TCP,26708,53,1399,1,11010,A,0,
2026-01-11T23:20:10Z,94.138.144.46,10.0.0.20,TCP,34132,22,110,2,311,S,1,SSH_BRUTE_FORCE
2026-01-05T02:57:59Z,10.238.189.134,10.0.2.8,TCP,34017,110,1645,13,17404,PA,0,
2026-01-15T04:50:20Z,192.168.245.235,10.0.2.8,TCP,48552,445,1538,21,6404,PA,0,
2026-01-16T09:15:22Z,192.168.109.102,192.168.104.23,UDP,19212,25,606,11,6846,,0,
2026-01-01T17:19:24Z,194.102.201.218,172.27.22.144,UDP,4519,8080,2321,26,20846,,0,
2026-01-01T22:09:01Z,192.168.137.35,192.168.137.225,TCP,1526,8080,1417,4,922,S,0,
2026-01-23T02:07:39Z,192.168.195.120,10.0.0.10,TCP,26204,110,1719,14,15382,PA,0,
2026-01-12T21:09:34Z,192.168.188.247,10.0.1.15,TCP,16813,3389,1192,20,16134,PA,0,
2026-01-13T03:13:51Z,10.162.207.86,10.0.0.20,UDP,22067,53,57,2,13541,,0,
2026-01-08T18:20:33Z,192.168.0.216,10.0.1.15,UDP,10453,445,88,9,5952,,0,
2026-01-27T16:30:40Z,196.243.18.240,10.0.0.10,TCP,35896,3389,1283,12,24194,A,0,
2026-01-06T17:00:47Z,172.18.3.67,10.0.2.8,TCP,21777,443,2255,21,3801,S,0,
2026-01-15T04:00:35.640000Z,10.90.55.67,10.0.1.15,TCP,8491,911,26,1,145,S,1,PORT_SCAN
2026-01-30T17:06:33Z,10.77.103.30,192.168.162.109,TCP,21069,53,1809,6,1718,PA,0,
2026-01-17T11:06:33Z,192.168.141.27,10.0.0.10,TCP,36627,110,1850,12,2680,PA,0,
2026-01-13T13:17:36Z,220.120.171.166,10.0.1.15,TCP,42435,445,289,12,7651,FA,0,
2026-01-28T07:39:44Z,10.53.112.36,167.150.219.170,TCP,25258,143,234,18,8221,A,0,
2026-01-17T21:10:28Z,10.4.87.136,10.0.2.8,UDP,59719,443,471,29,5149,,0,
2026-01-19T20:43:35Z,192.168.244.110,10.0.0.10,TCP,8361,80,1624,10,11150,PA,0,
2026-01-24T12:13:22Z,10.138.189.51,10.0.1.15,TCP,25501,143,747,9,1039,PA,0,
2026-01-11T23:26:46Z,94.138.144.46,10.0.0.20,TCP,61329,22,157,5,768,S,1,SSH_BRUTE_FORCE
2026-01-25T03:40:44Z,192.168.94.18,10.0.2.8,TCP,28498,22,1361,2,8634,A,0,
2026-01-17T05:08:20Z,192.168.94.18,172.17.34.200,TCP,45988,443,2139,16,3923,PA,0,
2026-01-17T10:04:47Z,10.32.88.85,10.0.0.20,UDP,50353,443,1272,11,12939,,0,
2026-01-30T00:06:23Z,10.238.189.134,192.168.241.54,TCP,54289,22,1581,25,8761,FA,0,
2026-01-26T13:54:15Z,172.18.83.57,192.168.0.49,TCP,11938,110,1545,13,5458,PA,0,
2026-01-11T23:29:48Z,94.138.144.46,10.0.0.20,TCP,46183,22,187,4,1063,S,1,SSH_BRUTE_FORCE
2026-01-25T04:21:16Z,10.142.52.144,10.0.0.10,TCP,45403,80,777,13,18170,PA,0,
2026-01-13T18:51:17Z,10.138.100.128,10.0.0.10,TCP,16939,8080,1402,13,5924,PA,0,
2026-01-01T02:18:26Z,192.168.162.109,99.160.66.40,TCP,20806,443,854,7,14102,PA,0,
2026-01-20T23:22:57Z,182.203.63.61,10.224.169.203,TCP,37825,143,2386,8,556,PA,0,
2026-01-14T22:43:34Z,147.4.46.62,10.0.0.20,TCP,33395,55155,1000,13,2868,S,0,
2026-01-18T06:13:20Z,10.112.202.203,10.0.1.15,TCP,6273,53,496,7,5765,A,0,
2026-01-24T01:40:41Z,192.168.45.118,10.0.2.8,TCP,45971,143,1059,25,2938,PA,0,
2026-01-31T12:12:46Z,10.98.251.81,192.168.45.118,TCP,25964,22,517,9,30316,PA,0,
2026-01-23T15:24:41Z,172.24.170.126,172.27.22.144,TCP,45231,80,709,4,18604,A,0,
2026-01-08T22:30:30Z,172.25.206.6,174.6.20.242,UDP,53968,53,883,12,7240,,0,
2026-01-19T16:36:14Z,192.168.0.216,192.168.236.36,TCP,18731,443,1710,6,1700,PA,0,
2026-01-02T22:09:02Z,192.168.32.148,10.0.0.10,TCP,33315,110,244,12,12471,PA,0,
2026-01-06T16:23:21Z,10.155.155.107,10.0.0.10,TCP,9179,8080,1447,8,28910,PA,0,
2026-01-07T20:31:13Z,10.138.189.51,159.163.86.22,TCP,55548,445,563,5,8303,A,0,
2026-01-29T01:25:00Z,10.228.38.70,52.109.136.128,TCP,42079,443,24950,1164,15375003,PA,1,EXFILTRATION
2026-01-16T18:34:10Z,172.24.49.19,182.170.161.23,TCP,20388,110,1605,10,30986,S,0,
2026-01-24T15:56:41Z,172.17.8.115,10.0.2.8,UDP,29711,110,162,24,7124,,0,
2026-01-19T16:08:44Z,192.168.6.44,172.27.10.86,TCP,22568,53,1473,28,20119,S,0,
2026-01-09T10:56:42Z,192.168.150.172,10.0.1.15,TCP,48490,22,705,20,3129,R,0,
2026-01-01T03:51:06Z,192.168.82.39,172.27.195.39,TCP,60477,110,534,14,6448,A,0,
2026-01-19T16:03:53Z,192.168.78.129,10.0.2.8,TCP,35359,443,1208,12,21859,PA,0,
2026-01-22T03:17:43Z,122.101.118.126,99.205.119.240,TCP,19045,53,2503,21,1155,PA,0,
2026-01-31T05:13:45Z,10.4.87.136,10.0.0.10,TCP,34116,443,676,9,5055,PA,0,
2026-01-11T23:15:14Z,94.138.144.46,10.0.0.20,TCP,5471,22,72,5,405,S,1,SSH_BRUTE_FORCE
2026-01-01T12:54:56Z,192.168.169.155,192.168.82.39,TCP,54611,445,2106,9,801,PA,0,
2026-01-30T00:57:55Z,148.84.185.19,172.27.10.86,UDP,32931,53,1354,20,15746,,0,
2026-01-09T11:31:55Z,172.20.161.190,10.0.1.15,TCP,25404,8080,1041,10,5830,PA,0,
2026-01-06T13:21:26Z,172.21.216.218,10.0.0.20,TCP,8329,445,1080,16,33288,FA,0,
2026-01-25T22:24:55Z,172.30.16.241,10.0.2.8,UDP,25780,8080,617,10,7036,,0,
2026-01-31T00:11:03Z,10.90.55.67,10.133.120.176,TCP,47006,143,2237,16,600,PA,0,
2026-01-15T04:00:27.960000Z,10.90.55.67,10.0.1.15,TCP,61847,719,19,1,181,S,1,PORT_SCAN
2026-01-11T04:28:23Z,192.168.137.35,10.0.0.20,TCP,13716,110,1717,15,17226,PA,0,
2026-01-01T21:20:00Z,21.3.134.130,10.0.0.10,TCP,10813,143,1446,1,16097,A,0,
2026-01-09T11:10:02Z,172.27.195.39,10.0.1.15,TCP,37378,80,938,11,4057,PA,0,
2026-01-21T05:33:26Z,141.85.40.49,10.0.2.8,TCP,6806,143,214,9,5198,A,0,
2026-01-10T03:15:04Z,172.19.105.119,10.0.0.10,UDP,47188,143,1364,25,22705,,0,
2026-01-11T23:15:12Z,94.138.144.46,10.0.0.20,TCP,33901,22,183,5,678,S,1,SSH_BRUTE_FORCE
2026-01-20T00:59:06Z,172.18.81.122,10.0.1.15,TCP,16777,445,2665,13,10779,PA,0,
2026-01-01T20:29:00Z,164.188.208.146,116.156.133.245,TCP,27657,143,972,14,10355,FA,0,
2026-01-25T06:51:29Z,10.2.252.162,10.0.0.10,TCP,19764,8080,910,5,1737,S,0,
2026-01-19T01:09:47Z,172.18.55.97,10.177.160.87,UDP,64399,443,1495,18,6211,,0,
2026-01-16T01:53:15Z,192.168.37.89,10.148.105.184,TCP,28376,445,331,2,7484,PA,0,
2026-01-30T17:52:57Z,192.168.137.35,10.0.0.10,TCP,54582,53,1348,15,2141,PA,0,
2026-01-14T07:05:21Z,10.87.123.180,10.0.0.10,TCP,4604,110,761,13,13765,FA,0,
2026-01-06T17:17:57Z,163.240.114.162,10.0.0.20,TCP,53164,8080,1980,13,5144,A,0,
2026-01-17T23:16:40Z,172.24.49.19,172.22.133.244,TCP,49447,443,1656,18,15138,PA,0,
2026-01-27T05:32:59Z,172.24.49.19,208.162.51.252,TCP,31180,143,968,6,7987,PA,0,
2026-01-02T03:15:43Z,71.3.123.126,99.174.17.240,TCP,31562,53,1322,8,15334,FA,0,
2026-01-23T11:44:34Z,10.87.123.180,192.168.7.63,TCP,53120,22,497,13,13938,PA,0,
2026-01-29T10:02:29Z,74.210.149.218,10.0.0.10,UDP,20103,443,1385,14,10053,,0,
2026-01-24T06:07:29Z,192.168.241.54,192.168.195.120,TCP,65285,445,32,8,8731,R,0,
2026-01-22T20:27:36Z,172.27.182.205,10.0.2.8,TCP,3477,53,757,34,9781,PA,0,
2026-01-28T06:31:24Z,10.177.124.215,10.0.0.10,TCP,2648,143,2536,7,14768,A,0,
2026-01-17T12:57:44Z,192.168.194.34,67.253.127.12,UDP,26336,443,641,12,10428,,0,
2026-01-01T14:38:49Z,172.17.8.115,10.224.169.203,UDP,12195,110,1172,15,714,,0,
2026-01-19T23:11:15Z,10.162.207.86,10.0.2.8,TCP,13094,8080,1087,9,2640,PA,0,
2026-01-14T10:10:13Z,172.20.22.167,176.143.210.27,UDP,27914,8080,2642,22,8706,,0,
2026-01-12T21:37:45Z,192.168.162.109,10.247.230.9,TCP,15796,25,904,1,5764,FA,0,
2026-01-14T02:16:05Z,192.168.16.127,10.148.105.184,UDP,50774,80,225,9,1985,,0,
2026-01-11T12:52:58Z,10.215.138.7,10.0.0.10,TCP,4922,8080,4,9,18762,PA,0,
2026-01-17T18:41:11Z,10.19.31.34,10.0.0.20,TCP,43656,445,1309,2,1677,PA,0,
2026-01-23T09:37:40Z,167.32.253.194,10.0.0.10,TCP,13702,445,1716,7,19657,PA,0,
2026-01-01T03:27:08Z,192.168.174.177,10.0.2.8,UDP,57779,110,1186,1,10798,,0,
2026-01-29T04:29:03Z,10.215.138.7,161.156.191.109,UDP,15281,80,1209,15,6908,,0,
2026-01-14T03:39:53Z,141.160.21.157,192.168.74.128,TCP,52575,110,1070,8,9878,A,0,
2026-01-08T23:17:55Z,172.27.131.210,10.0.0.10,TCP,31418,22,2150,8,8753,PA,0,
2026-01-23T17:17:09Z,10.206.7.154,10.0.1.15,TCP,11972,110,896,16,686,PA,0,
2026-01-13T17:44:07Z,172.25.16.191,10.102.165.8,TCP,38097,22,1576,10,9518,S,0,
2026-01-07T18:42:40Z,172.20.127.225,10.0.2.8,TCP,19426,80,2661,14,12395,PA,0,
2026-01-29T20:26:31Z,172.24.170.126,10.0.0.20,TCP,26304,443,1653,16,11486,A,0,
2026-01-14T02:29:55Z,129.209.46.191,51.26.139.173,UDP,26253,110,1975,7,16612,,0,
2026-01-08T12:20:33Z,172.30.16.241,56.255.210.223,UDP,16827,22,987,11,2033,,0,
2026-01-13T05:30:20Z,124.139.137.173,10.53.112.36,TCP,58897,3389,1009,27,6723,PA,0,
2026-01-24T10:22:17Z,10.162.207.86,192.168.145.92,UDP,9517,443,1436,5,11534,,0,
2026-01-19T01:56:10Z,10.177.160.87,192.168.154.99,UDP,7890,22,1411,20,10046,,0,
2026-01-28T13:24:51Z,172.23.236.221,10.21.255.91,UDP,1268,80,904,16,1032,,0,
2026-01-04T23:55:22Z,96.108.102.139,10.0.0.10,UDP,57334,25,1257,13,22185,,0,
2026-01-21T19:07:05Z,117.146.69.135,10.0.1.15,TCP,44104,110,1029,20,12092,A,0,
2026-01-06T07:22:15Z,10.7.25.236,10.0.2.8,TCP,40996,143,2,4,13708,A,0,
2026-01-18T19:15:31Z,145.27.202.204,172.31.155.50,TCP,25631,3389,1220,19,5521,PA,0,
2026-01-01T14:06:03Z,192.168.33.138,10.0.2.8,TCP,37051,110,500,6,8050,S,0,
2026-01-25T13:52:06Z,172.17.233.158,172.18.55.97,TCP,21850,25,1725,15,23903,A,0,
2026-01-10T07:27:51Z,192.168.145.92,10.0.1.15,TCP,11392,443,1112,11,633,PA,0,
2026-01-25T10:03:29Z,10.177.124.215,10.0.0.10,UDP,47322,53,1645,29,12742,,0,
2026-01-03T05:08:11Z,73.149.214.141,172.27.22.144,TCP,22179,443,506,14,11767,A,0,
2026-01-14T07:26:40Z,104.36.184.198,10.0.1.15,UDP,64818,53,506,20,2984,,0,
2026-01-03T10:26:50Z,172.28.105.55,10.0.0.10,TCP,49658,443,1957,11,26599,S,0,
2026-01-10T15:40:18Z,10.114.75.140,10.94.138.80,TCP,11559,445,989,2,27161,R,0,
2026-01-23T00:19:56Z,192.168.169.155,10.0.2.8,UDP,56755,25,1476,15,5338,,0,
2026-01-09T14:16:09Z,10.53.112.36,16.242.217.138,TCP,9491,25,1492,8,12398,PA,0,
2026-01-15T07:02:26Z,172.20.8.16,10.0.1.15,TCP,43268,445,671,4,13121,A,0,
2026-01-06T02:36:19Z,192.168.150.172,10.0.0.20,TCP,2701,3389,3075,13,10571,A,0,
2026-01-16T11:25:30Z,10.154.36.185,10.0.2.8,TCP,55959,25,551,9,1737,PA,0,
2026-01-11T07:26:15Z,172.21.250.128,218.136.11.195,TCP,8710,110,2086,6,11351,PA,0,
2026-01-19T06:51:58Z,172.26.53.59,197.222.10.141,TCP,63749,110,864,19,1100,A,0,
2026-01-22T22:32:38Z,181.19.152.164,10.0.0.20,UDP,25405,25,75,17,5133,,0,
2026-01-13T08:57:13Z,172.29.187.243,10.0.1.15,TCP,45165,143,1795,4,17895,PA,0,
2026-01-24T06:48:20Z,10.2.96.12,172.27.195.39,TCP,57628,3389,1915,1,28004,PA,0,
2026-01-01T01:41:44Z,208.88.211.110,111.155.18.53,TCP,30237,143,2060,27,11903,PA,0,
2026-01-14T14:12:56Z,192.168.169.155,172.20.127.225,TCP,17442,80,991,2,7766,PA,0,
2026-01-13T04:49:15Z,172.22.13.22,77.126.247.40,TCP,19424,22,2545,8,13491,PA,0,
2026-01-29T01:30:00Z,10.228.38.70,52.109.136.128,TCP,11050,443,22329,869,11606779,PA,1,EXFILTRATION
2026-01-19T17:45:22Z,98.76.97.135,192.168.162.109,TCP,41866,25,460,18,10285,PA,0,
2026-01-10T14:25:53Z,10.12.96.42,10.0.0.10,TCP,12791,80,506,15,17704,PA,0,
2026-01-25T23:37:33Z,10.32.88.85,208.244.122.250,UDP,51493,25,253,17,7994,,0,
2026-01-09T09:49:44Z,172.27.131.210,172.29.187.243,TCP,18208,53,1319,3,359,PA,0,
2026-01-28T12:26:32Z,192.168.186.10,192.168.122.78,TCP,34984,443,2133,10,17849,PA,0,
2026-01-31T13:37:37Z,10.132.10.174,117.161.17.219,UDP,22363,80,2359,20,7628,,0,
2026-01-17T03:24:17Z,35.54.244.239,10.0.2.8,UDP,43396,110,964,1,12326,,0,
2026-01-14T00:58:50Z,192.168.154.99,192.168.134.205,UDP,65426,443,507,13,352,,0,
2026-01-15T02:13:21Z,172.29.206.4,93.182.241.145,TCP,61869,53,1614,8,13411,PA,0,
2026-01-08T06:58:52Z,182.18.236.238,10.0.0.20,UDP,62573,53,1373,9,4118,,0,
2026-01-24T11:37:44Z,172.18.3.67,172.25.151.135,TCP,33914,110,691,5,16158,PA,0,
2026-01-10T09:52:58Z,10.7.25.236,10.0.0.10,TCP,29918,3389,2528,10,18662,A,0,
2026-01-28T18:22:33Z,61.244.63.26,101.135.136.42,UDP,62716,8080,1768,20,17404,,0,
2026-01-24T10:00:27Z,192.168.122.78,172.30.149.79,UDP,14707,3389,1662,14,16375,,0,
2026-01-08T23:04:05Z,10.89.118.82,192.168.137.225,UDP,44778,25,2741,19,1401,,0,
2026-01-12T20:04:05Z,10.87.123.180,48.250.148.218,TCP,24191,445,722,16,15747,S,0,
2026-01-15T07:25:25Z,192.168.82.39,179.157.214.184,TCP,28789,8080,1391,19,7694,PA,0,
2026-01-28T16:50:42Z,172.24.170.126,10.0.0.10,TCP,58931,25,1508,16,373,PA,0,
2026-01-13T16:59:12Z,10.7.25.236,172.29.111.45,TCP,65288,143,2136,11,98,PA,0,
2026-01-08T18:09:27Z,192.168.16.127,218.23.39.18,TCP,57192,53,1253,5,12225,S,0,
2026-01-14T09:32:26Z,62.122.36.49,10.0.0.10,TCP,61986,143,1893,21,15600,PA,0,
2026-01-07T05:22:58Z,172.20.8.16,10.0.0.10,TCP,65090,445,1712,5,12537,PA,0,
2026-01-12T06:19:12Z,149.234.36.127,192.168.101.18,UDP,48322,3389,112,18,14217,,0,
2026-01-08T05:54:39Z,192.168.89.24,192.168.128.80,UDP,17381,143,139,1,2067,,0,
2026-01-03T03:33:20Z,38.134.160.92,192.168.186.10,UDP,12384,3389,1747,2,23428,,0,
2026-01-09T03:49:19Z,107.166.153.101,10.3.132.81,TCP,24385,143,486,19,10542,FA,0,
2026-01-16T19:57:16Z,172.30.16.241,192.168.128.80,TCP,22217,443,1113,10,4704,S,0,
2026-01-10T21:38:59Z,192.168.186.10,10.0.2.8,TCP,41994,53,708,21,8717,A,0,
2026-01-06T08:45:39Z,172.26.3.44,10.170.39.178,TCP,9345,53,252,8,26839,PA,0,
2026-01-21T02:32:43Z,10.133.120.176,75.195.32.222,TCP,26672,22,2171,22,9619,FA,0,
2026-01-18T20:17:29Z,72.109.20.194,69.122.122.161,TCP,38725,3389,1697,19,220,A,0,
2026-01-29T03:28:05Z,172.22.160.201,10.0.2.8,UDP,44142,80,1520,9,1691,,0,
2026-01-27T19:44:39Z,172.18.83.57,10.157.64.103,TCP,14219,22,934,7,2675,PA,0,
2026-01-23T15:00:31Z,192.168.169.155,10.0.1.15,TCP,19766,445,749,4,19506,FA,0,
2026-01-11T18:20:32Z,199.105.44.169,172.21.216.218,TCP,21509,80,2017,10,10307,S,0,
2026-01-23T23:31:04Z,172.31.210.180,172.18.3.67,TCP,59834,80,1231,14,7182,PA,0,
2026-01-11T06:20:56Z,144.79.32.38,10.0.0.20,TCP,29628,25,638,16,3397,R,0,
2026-01-11T23:24:26Z,94.138.144.46,10.0.0.20,TCP,19449,22,123,4,1060,S,1,SSH_BRUTE_FORCE
2026-01-03T15:18:25Z,192.168.113.170,10.0.0.20,TCP,46507,25,682,31,6991,PA,0,
2026-01-24T19:10:30Z,10.86.11.7,172.25.16.191,UDP,37471,110,806,5,14805,,0,
2026-01-19T14:23:40Z,10.227.150.206,172.31.73.102,TCP,33749,3389,815,16,25289,PA,0,
2026-01-06T05:58:24Z,208.54.177.34,10.227.150.206,TCP,32833,143,577,13,12737,PA,0,
2026-01-06T17:07:14Z,192.168.94.18,172.25.206.6,TCP,3883,25,253,10,2061,R,0,
2026-01-27T19:59:51Z,172.29.91.135,192.168.19.211,TCP,54176,445,2895,25,3047,PA,0,
2026-01-01T13:46:41Z,10.21.255.91,10.0.2.8,TCP,50917,42438,2065,7,8239,FA,0,
2026-01-05T17:20:58Z,172.30.166.42,10.0.1.15,TCP,28410,443,279,1,5638,PA,0,
2026-01-01T16:44:04Z,10.177.124.215,10.0.0.20,TCP,62537,53,1001,19,7835,PA,0,
2026-01-10T14:42:32Z,172.27.10.86,10.0.1.15,TCP,12807,3389,82,3,3763,A,0,
2026-01-16T13:18:07Z,192.168.104.23,79.255.116.130,UDP,11580,3389,2699,24,5368,,0,
2026-01-02T08:38:51Z,190.125.146.49,10.9.232.80,TCP,32498,80,1324,7,11192,A,0,
2026-01-05T05:00:22Z,172.21.250.128,10.0.0.10,TCP,60361,22,2008,9,11173,A,0,
2026-01-12T03:02:01Z,132.147.237.132,10.0.0.20,UDP,63656,25,1518,13,18201,,0,
2026-01-31T22:50:56Z,10.138.32.59,10.53.112.36,TCP,64883,8080,1798,24,20424,PA,0,
2026-01-24T18:06:43Z,192.168.6.44,172.21.224.126,UDP,29954,143,2062,23,1058,,0,
2026-01-29T19:33:05Z,10.177.124.215,10.114.75.140,TCP,57190,53,455,11,211,R,0,
2026-01-20T01:30:31Z,192.168.68.110,10.0.2.8,TCP,26983,445,1890,4,9512,PA,0,
2026-01-21T21:57:17Z,172.21.224.126,12.36.81.176,TCP,33401,8080,504,2,16603,S,0,
2026-01-10T08:43:44Z,192.168.186.10,172.26.239.199,TCP,2405,110,133,37,12878,PA,0,
2026-01-21T11:29:54Z,10.54.228.188,192.168.101.18,TCP,57313,443,352,10,4542,A,0,
2026-01-18T14:22:08Z,10.142.52.144,10.114.75.140,TCP,5987,8080,972,10,17756,PA,0,
2026-01-28T18:28:38Z,192.168.162.109,10.0.2.8,TCP,4738,3389,522,17,8785,FA,0,
2026-01-05T14:40:20Z,144.148.168.96,10.0.0.20,TCP,30755,8080,818,16,13727,PA,0,
2026-01-11T22:14:03Z,10.86.11.7,10.0.1.15,TCP,2642,443,439,4,5565,A,0,
2026-01-13T19:27:12Z,10.102.165.8,10.0.0.20,TCP,55487,80,255,22,14673,FA,0,
2026-01-05T11:55:14Z,10.154.36.185,121.89.217.58,TCP,21870,3389,151,19,6723,PA,0,
2026-01-08T08:06:56Z,10.53.112.36,10.0.2.8,TCP,49438,80,3050,1,19213,FA,0,
2026-01-26T18:24:28Z,10.9.232.80,136.253.136.66,TCP,10208,143,666,27,14292,R,0,
2026-01-13T03:34:59Z,172.29.187.243,10.0.2.8,TCP,7864,8080,264,10,7976,S,0,
2026-01-10T23:38:48Z,155.115.167.128,133.207.203.69,TCP,10295,53,2443,10,15383,PA,0,
2026-01-08T14:29:54Z,10.215.138.7,153.229.211.5,TCP,64279,445,1562,14,5305,S,0,
2026-01-29T01:54:00Z,10.228.38.70,52.109.136.128,TCP,63855,443,9302,706,26897946,PA,1,EXFILTRATION
2026-01-01T16:27:04Z,10.173.160.47,10.0.0.20,TCP,37129,443,299,6,8871,PA,0,
2026-01-28T12:27:23Z,192.168.52.231,10.0.1.15,TCP,7203,8080,654,5,9084,PA,0,
2026-01-29T01:20:10Z,107.22.81.14,172.21.250.128,TCP,2516,3389,2419,13,4197,FA,0,
2026-01-12T09:13:00Z,172.17.233.158,179.150.243.140,TCP,19926,80,954,15,17526,PA,0,
2026-01-04T23:27:06Z,10.100.121.179,10.0.1.15,TCP,50095,443,1373,8,6768,A,0,
2026-01-04T04:37:18Z,172.31.210.180,10.0.0.20,TCP,17636,110,20,5,4975,S,0,
2026-01-16T19:14:07Z,172.19.105.119,10.0.0.20,TCP,26149,80,1122,8,5599,PA,0,
2026-01-20T01:47:54Z,10.162.207.86,192.168.41.95,UDP,61958,3389,270,8,13550,,0,
2026-01-14T20:32:32Z,172.21.20.26,10.0.1.15,TCP,63538,143,561,1,1461,R,0,
2026-01-10T07:46:42Z,172.27.182.205,10.0.1.15,UDP,26995,3389,676,33,1820,,0,
2026-01-15T11:18:14Z,192.168.169.155,10.171.162.110,UDP,35059,445,921,25,10865,,0,
2026-01-05T04:42:07Z,172.20.244.228,172.25.16.191,TCP,8933,25,2744,18,10479,PA,0,
2026-01-17T05:46:43Z,10.173.114.165,10.0.1.15,TCP,43858,8080,609,3,12588,PA,0,
2026-01-14T18:21:06Z,192.168.74.128,10.0.2.8,TCP,16450,80,1930,29,8214,PA,0,
2026-01-17T16:47:53Z,172.29.187.243,52.126.40.95,UDP,36290,110,1513,8,3281,,0,
2026-01-23T12:13:58Z,172.30.241.119,10.0.1.15,TCP,62983,22,912,9,19388,R,0,
2026-01-03T20:09:13Z,10.72.249.147,10.0.0.10,TCP,41739,25,1536,25,29383,FA,0,
2026-01-14T18:28:43Z,10.226.4.90,10.0.0.10,TCP,6687,143,2542,3,6037,R,0,
2026-01-23T00:01:38Z,192.168.169.155,192.168.155.221,TCP,35040,8080,1016,22,10016,PA,0,
2026-01-25T16:18:34Z,192.168.154.99,97.186.142.73,TCP,8809,80,1447,22,22105,PA,0,
2026-01-10T23:15:14Z,114.177.52.254,159.18.29.135,TCP,18366,25,1019,10,16842,A,0,
2026-01-22T22:38:37Z,192.168.0.49,10.0.0.20,TCP,9575,110,928,16,4751,PA,0,
2026-01-02T18:20:53Z,10.90.55.67,10.0.0.20,TCP,12291,17366,1871,9,5578,PA,0,
2026-01-30T00:27:25Z,172.24.49.19,10.0.2.8,TCP,3420,443,251,5,3016,PA,0,
2026-01-25T07:36:06Z,168.79.188.17,10.247.230.9,TCP,39875,22,1137,6,7240,PA,0,
2026-01-13T03:28:46Z,192.168.230.67,10.0.0.10,UDP,18019,53,1636,5,3674,,0,
2026-01-23T13:43:04Z,10.86.11.7,10.0.0.10,TCP,17897,53,1400,11,268,S,0,
2026-01-18T13:03:43Z,10.14.155.241,160.227.40.100,UDP,32116,53,1732,23,1855,,0,
2026-01-19T12:10:06Z,10.132.10.174,192.168.32.148,TCP,42053,445,4184,25,2815,PA,0,
2026-01-27T07:42:59Z,14.163.64.134,192.168.241.54,TCP,21586,80,508,8,2535,A,0,
2026-01-16T18:35:04Z,192.168.141.27,82.231.240.222,TCP,41874,445,71,11,17544,PA,0,
2026-01-02T17:39:55Z,10.3.132.81,220.107.190.49,TCP,63208,3389,3643,10,17666,PA,0,
2026-01-07T07:49:02Z,172.24.197.172,10.0.1.15,TCP,18356,143,1945,13,5949,R,0,
2026-01-10T09:35:12Z,10.138.189.51,10.138.189.51,TCP,47777,25,492,21,17307,A,0,
2026-01-28T23:13:18Z,192.168.150.172,10.0.0.10,TCP,11805,8080,1741,6,12213,FA,0,
2026-01-30T21:17:27Z,10.144.159.140,10.117.191.31,TCP,54986,143,1020,21,17009,PA,0,
2026-01-11T13:47:37Z,192.168.133.217,10.144.159.140,TCP,21515,53,1023,12,1843,S,0,
2026-01-28T10:31:44Z,172.20.22.167,10.0.0.10,TCP,19611,22,861,2,5784,A,0,
